cell_id,decimalLongitude,decimalLatitude,climate_class,detected,obs_type,log_total_records,n_events,relevance_ratio,recorder_relevance_ratio,recorder_dominance,n_years_with_records,recording_span,recent_activity,mean_coord_uncertainty,spatial_corroboration,national_presence,confirmation_prior
2110543,18.5416666666667,49.2916666666667,0,0,pseudo_absence,7.77106708606541,421,1,1,0.543881856540084,21,60,1,233.400635930048,1,1,0.960219979286194
2110574,21.125,49.2916666666667,0,0,pseudo_absence,7.42773884053289,137,0.998810232004759,0.888888888888889,0.553242117787032,21,65,1,322.290697674419,0,1,0.960219979286194
2110578,21.4583333333333,49.2916666666667,1,0,pseudo_absence,7.31721240835984,76,1,1,0.61063122923588,15,64,1,82.3734939759036,1,1,0.960219979286194
2110594,22.7916666666667,49.2916666666667,0,0,pseudo_absence,6.7428806357919,28,1,1,0.742621015348288,10,65,1,1009.85409252669,0,1,0.603678047657013
2110607,23.875,49.2916666666667,1,0,pseudo_absence,5.17048399503815,70,0.994285714285714,0.928571428571429,0.205714285714286,23,141,1,1363.93103448276,0,1,0.603678047657013
2110612,24.2916666666667,49.2916666666667,1,0,pseudo_absence,5.03043792139244,110,0.993421052631579,1,0.223684210526316,29,169,1,2616.62068965517,0,1,0.603678047657013
2110619,24.875,49.2916666666667,0,0,pseudo_absence,4.00733318523247,3,0.907407407407407,1,0.962962962962963,3,17,1,1000,1,1,0.603678047657013
2110622,25.125,49.2916666666667,0,0,pseudo_absence,3.04452243772342,15,1,1,0.2,10,92,1,723,2,1,0.603678047657013
2110646,27.125,49.2916666666667,1,0,pseudo_absence,4.40671924726425,60,1,1,0.530864197530864,6,10,1,1748,0,1,0.603678047657013
2110651,27.5416666666667,49.2916666666667,1,0,pseudo_absence,3.87120101090789,11,1,1,0.425531914893617,8,95,1,1000,0,1,0.603678047657013
2110672,29.2916666666667,49.2916666666667,1,0,pseudo_absence,2.19722457733622,4,1,1,0.5,3,111,0,5000,0,1,0.603678047657013
2110744,35.2916666666667,49.2916666666667,0,0,pseudo_absence,1.79175946922805,5,1,1,0.8,5,41,0,0,1,1,0.603678047657013
2110767,37.2083333333333,49.2916666666667,0,0,pseudo_absence,3.73766961828337,25,1,1,0.341463414634146,8,52,1,13300,0,1,0.603678047657013
2114627,-1.125,49.2083333333333,0,0,pseudo_absence,7.86057078553866,410,1,1,0.203703703703704,45,67,1,2025.30232346241,0,1,0.960219979286194
2114628,-1.04166666666669,49.2083333333333,0,0,pseudo_absence,8.26230094178745,402,0.999741868869386,1,0.157718120805369,50,175,1,3994.73623144502,0,1,0.960219979286194
2114659,1.54166666666666,49.2083333333333,1,0,pseudo_absence,9.08421009483197,692,0.997730882686635,0.981818181818182,0.126957113682777,62,165,1,6271.77875664894,2,1,0.960219979286194
2114708,5.625,49.2083333333333,1,0,pseudo_absence,9.74431595564087,322,0.999296435272045,1,0.786174953095685,45,112,1,9706.26514349748,4,1,0.960219979286194
2114723,6.875,49.2083333333333,1,0,pseudo_absence,9.17481681590714,1472,0.998341968911917,1,0.232331606217617,90,226,1,2109.82722179781,1,1,0.960219979286194
2114726,7.125,49.2083333333333,1,0,pseudo_absence,8.66388757056704,2405,0.99861806875108,1,0.160822249093108,31,135,1,371.604979087831,0,1,0.552392661571503
2114729,7.375,49.2083333333333,1,0,pseudo_absence,8.9157008189569,2644,0.996508661205855,1,0.0751980663354371,68,199,1,4054.02297520661,1,1,0.552392661571503
2114752,9.29166666666666,49.2083333333333,1,0,pseudo_absence,8.85495031650033,1312,0.998287671232877,1,0.200199771689498,38,192,1,257.662428759316,0,1,0.552392661571503
2114767,10.5416666666667,49.2083333333333,1,0,pseudo_absence,9.3258096217823,399,0.999732691793638,1,0.336273723603315,52,187,1,745.746503496503,0,1,0.552392661571503
2114772,10.9583333333333,49.2083333333333,1,0,pseudo_absence,8.92665032079394,477,0.999070261654934,1,0.283835834772214,55,154,1,1310.46943765281,0,1,0.552392661571503
2114863,18.5416666666667,49.2083333333333,1,0,pseudo_absence,8.89384721767028,1169,0.996568762009333,0.836065573770492,0.173071644249245,52,214,1,1057.99165894347,1,1,0.960219979286194
2114864,18.625,49.2083333333333,1,0,pseudo_absence,9.23941361946189,1332,0.999028560326404,0.893617021276596,0.102778317466485,61,104,1,585.402831402831,0,1,0.960219979286194
2114865,18.7083333333333,49.2083333333333,1,0,pseudo_absence,8.68490859582083,1770,0.999323410013532,1,0.214817320703654,44,170,1,194.529525653437,0,1,0.960219979286194
2114892,20.9583333333333,49.2083333333333,0,0,pseudo_absence,8.31825432879885,435,0.999755918965096,0.976190476190476,0.340981205760312,45,129,1,416.544497607656,0,1,0.960219979286194
2114915,22.875,49.2083333333333,0,0,pseudo_absence,6.76849321164863,36,1,1,0.515535097813579,12,62,0,1003.76771196283,0,1,0.603678047657013
2114939,24.875,49.2083333333333,1,0,pseudo_absence,6.15060276844628,109,0.976495726495726,1,0.243589743589744,29,87,1,266.2375,1,1,0.603678047657013
2114976,27.9583333333333,49.2083333333333,1,0,pseudo_absence,3.36729582998647,11,1,1,0.571428571428571,8,99,1,3022.25,1,1,0.603678047657013
2114996,29.625,49.2083333333333,1,0,pseudo_absence,4.64439089914137,47,1,1,0.980582524271845,3,30,1,967.019607843137,1,1,0.603678047657013
2115058,34.7916666666667,49.2083333333333,0,0,pseudo_absence,5.44241771052179,63,1,1,0.217391304347826,15,37,1,640.604651162791,1,1,0.603678047657013
2115060,34.9583333333333,49.2083333333333,0,0,pseudo_absence,5.50938833662798,36,1,1,0.207317073170732,11,13,1,1314,0,1,0.603678047657013
2115072,35.9583333333333,49.2083333333333,0,0,pseudo_absence,0.693147180559945,1,1,1,1,1,0,1,111,1,1,0.603678047657013
2115081,36.7083333333333,49.2083333333333,0,0,pseudo_absence,4.07753744390572,1,1,1,1,1,0,0,25000,0,1,0.603678047657013
2118952,-0.708333333333343,49.125,0,0,pseudo_absence,7.23777819192344,286,0.999280575539568,1,0.166187050359712,33,69,1,2961.64892703863,1,1,0.960219979286194
2118977,1.375,49.125,1,0,pseudo_absence,9.87657873597891,1586,0.998202177933018,0.97752808988764,0.105249640435587,65,210,1,2848.29659863946,2,1,0.960219979286194
2118994,2.79166666666666,49.125,0,0,pseudo_absence,9.09448048588165,596,0.996181920269511,1,0.130937675463223,58,208,1,3696.55910134941,6,1,0.960219979286194
2119057,8.04166666666666,49.125,1,0,pseudo_absence,9.96411217435256,3589,0.999199962351169,1,0.240576027107158,49,181,1,601.61490768402,1,1,0.552392661571503
2119099,11.5416666666667,49.125,1,0,pseudo_absence,9.30528684928514,591,0.999818099135971,1,0.424192814915871,65,129,1,2084.63106796117,0,1,0.552392661571503
2119100,11.625,49.125,1,0,pseudo_absence,9.17543831996692,450,1,1,0.311930405965203,62,137,1,810.982964224872,0,1,0.552392661571503
2119127,13.875,49.125,1,0,pseudo_absence,6.92067150424868,271,0.959486166007905,1,0.244071146245059,25,82,1,184.029876977153,0,0,0.100000001490116
2119141,15.0416666666667,49.125,1,0,pseudo_absence,8.10379671298179,730,0.902903811252269,0.940298507462687,0.444041137326074,49,172,1,637.828366247756,0,0,0.100000001490116
2119144,15.2916666666667,49.125,0,0,pseudo_absence,6.3578422665081,342,0.987847222222222,1,0.190972222222222,23,142,1,509.639455782313,0,0,0.100000001490116
2119150,15.7916666666667,49.125,1,0,pseudo_absence,6.69826805411541,142,0.969135802469136,1,0.423456790123457,23,192,1,569.460526315789,0,0,0.100000001490116
2119177,18.0416666666667,49.125,1,0,pseudo_absence,8.43988008831357,1054,0.971471795980117,0.992,0.148908580073482,47,136,1,253.047900817132,0,0,0.100000001490116
2119202,20.125,49.125,0,0,pseudo_absence,9.2839625118468,1267,0.984762612654464,0.710982658959538,0.11585989036514,109,213,1,971.386304909561,0,1,0.960219979286194
2119244,23.625,49.125,0,0,pseudo_absence,6.24804287450843,137,0.996124031007752,0.92,0.498062015503876,36,116,1,1103.79365079365,0,1,0.603678047657013
2119247,23.875,49.125,1,0,pseudo_absence,6.79570577517351,222,0.980963045912654,1,0.122060470324748,32,95,1,1810.73590504451,0,1,0.603678047657013
2119255,24.5416666666667,49.125,1,0,pseudo_absence,4.23410650459726,37,0.985294117647059,1,0.220588235294118,19,115,1,7580.4,0,1,0.603678047657013
2119280,26.625,49.125,1,0,pseudo_absence,4.45434729625351,6,0.905882352941176,1,0.976470588235294,3,6,1,1000,0,1,0.603678047657013
2119292,27.625,49.125,1,0,pseudo_absence,6.19847871649231,259,1,1,0.843177189409369,10,89,1,248.629166666667,0,1,0.603678047657013
2119312,29.2916666666667,49.125,1,0,pseudo_absence,4.29045944114839,24,1,1,0.666666666666667,6,37,1,3974.91176470588,0,1,0.603678047657013
2119393,36.0416666666667,49.125,0,0,pseudo_absence,1.94591014905531,6,1,1,0.5,4,15,1,327.6,0,1,0.603678047657013
2123267,-1.125,49.0416666666667,0,0,pseudo_absence,6.93342302573071,191,1,1,0.299512195121951,41,226,1,4862.96368221942,0,1,0.960219979286194
2123270,-0.875,49.0416666666667,0,0,pseudo_absence,8.47156801338996,236,0.999790619765494,1,0.174832495812395,45,139,1,4280.68019426676,0,1,0.960219979286194
2123327,3.875,49.0416666666667,0,0,pseudo_absence,9.82390307319329,863,0.977042611944339,1,0.0842492825816233,87,226,1,3427.09082842112,1,1,0.960219979286194
2123329,4.04166666666666,49.0416666666667,0,0,pseudo_absence,10.3496146423632,1324,0.995199078223019,1,0.0640122903597491,83,211,1,3587.26585539876,1,1,0.960219979286194
2123334,4.45833333333331,49.0416666666667,0,0,pseudo_absence,8.84822206837138,335,0.997270507111047,1,0.175118517454389,52,221,1,4201.03414547395,1,1,0.960219979286194
2123378,8.125,49.0416666666667,1,0,pseudo_absence,9.77166897791528,2881,0.999315420160876,1,0.162302470192253,40,153,1,493.959666339549,1,1,0.552392661571503
2123387,8.875,49.0416666666667,1,0,pseudo_absence,9.29007533999504,2653,0.999261242958722,1,0.070089574291255,34,92,1,234.161125040881,0,1,0.552392661571503
2123407,10.5416666666667,49.0416666666667,1,0,pseudo_absence,10.0498796407512,1598,0.999827228749136,1,0.143572909467865,78,226,1,335.992015968064,0,1,0.552392661571503
2123417,11.375,49.0416666666667,1,0,pseudo_absence,9.70418259070176,1356,0.999450717119316,1,0.239731461702777,57,126,1,1264.39314966493,0,1,0.552392661571503
2123419,11.5416666666667,49.0416666666667,1,0,pseudo_absence,9.65220169527564,761,0.999807135969142,1,0.353648344583735,74,166,1,1130.46947082768,0,1,0.552392661571503
2123443,13.5416666666667,49.0416666666667,0,0,pseudo_absence,9.13991790767964,2219,0.903637729370104,1,0.0801588153235326,63,146,1,1055.23031425365,0,0,0.100000001490116
2123466,15.4583333333333,49.0416666666667,1,0,pseudo_absence,7.70930833338587,616,0.993716337522442,1,0.123877917414722,37,146,1,425.077363896848,0,0,0.100000001490116
2123467,15.5416666666667,49.0416666666667,1,0,pseudo_absence,6.69826805411541,280,0.982716049382716,1,0.223456790123457,26,90,1,356.698205546493,0,0,0.100000001490116
2123509,19.0416666666667,49.0416666666667,0,0,pseudo_absence,7.8898337513943,416,0.998875983514425,1,0.216935181715999,29,102,1,1971.37125748503,0,1,0.960219979286194
2123510,19.125,49.0416666666667,0,0,pseudo_absence,8.87038206607014,413,0.999718982717437,1,0.192637347196853,43,213,1,7476,0,1,0.960219979286194
2123513,19.375,49.0416666666667,0,0,pseudo_absence,8.11611843160937,436,0.997609799820735,1,0.31580519868539,39,93,1,11041.7610294118,0,1,0.960219979286194
2123532,20.9583333333333,49.0416666666667,0,0,pseudo_absence,8.40514368760761,588,0.999776236294473,1,0.481539494294025,37,173,1,262.876460767947,0,1,0.960219979286194
2123548,22.2916666666667,49.0416666666667,0,0,pseudo_absence,7.93164402145431,279,0.998922026590011,1,0.285662953647143,47,95,1,1474.11258278146,3,1,0.960219979286194
2123563,23.5416666666667,49.0416666666667,0,0,pseudo_absence,8.25790419346567,909,0.996888773658284,0.95049504950495,0.191081151153746,73,170,1,795.093514328808,0,1,0.603678047657013
2123597,26.375,49.0416666666667,1,0,pseudo_absence,4.8283137373023,60,1,1,0.556451612903226,8,22,1,2532.86075949367,0,1,0.603678047657013
2123598,26.4583333333333,49.0416666666667,1,0,pseudo_absence,2.30258509299405,8,1,1,0.555555555555556,3,11,0,1000,0,1,0.603678047657013
2123630,29.125,49.0416666666667,1,0,pseudo_absence,4.18965474202643,2,1,1,0.969230769230769,2,16,1,2201,1,1,0.603678047657013
2123713,36.0416666666667,49.0416666666667,0,0,pseudo_absence,1.79175946922805,4,1,1,0.6,4,23,1,1370,0,1,0.603678047657013
2123723,36.875,49.0416666666667,0,0,pseudo_absence,4.07753744390572,1,1,1,1,1,0,0,50,0,1,0.603678047657013
2127649,4.04166666666666,48.9583333333333,0,0,pseudo_absence,9.98349949050551,1127,0.94918070620817,0.728971962616822,0.064020309254558,87,226,1,3555.35027457133,1,1,0.960219979286194
2127650,4.125,48.9583333333333,0,0,pseudo_absence,9.26492324974647,459,0.992424242424242,1,0.0766098484848485,57,225,1,3922.91843538171,1,1,0.960219979286194
2127701,8.375,48.9583333333333,1,0,pseudo_absence,10.471241563688,6069,0.998923055122573,1,0.106277455009211,122,186,1,454.307981919134,1,1,0.552392661571503
2127706,8.79166666666666,48.9583333333333,1,0,pseudo_absence,8.89549263145163,1556,0.999862976157851,0.990384615384615,0.119210742669224,51,133,1,535.213851761847,0,1,0.552392661571503
2127726,10.4583333333333,48.9583333333333,1,0,pseudo_absence,9.61219898449024,658,0.999799263967882,1,0.149548343927735,53,165,1,818.331606217617,0,1,0.552392661571503
2127734,11.125,48.9583333333333,0,0,pseudo_absence,8.68524677641249,371,1,1,0.322286100777815,45,162,1,6760.57784431138,0,1,0.552392661571503
2127777,14.7083333333333,48.9583333333333,1,0,pseudo_absence,8.22603842948548,399,0.907655246252677,1,0.123929336188437,41,93,1,631.318766066838,0,0,0.100000001490116
2127786,15.4583333333333,48.9583333333333,1,0,pseudo_absence,6.23244801655052,197,0.980314960629921,1,0.173228346456693,52,117,1,1072.75767918089,0,0,0.100000001490116
2127821,18.375,48.9583333333333,0,0,pseudo_absence,9.47998575694181,989,0.999923629143119,0.970588235294118,0.193676493050252,38,75,1,610.980769230769,0,1,0.960219979286194
2127822,18.4583333333333,48.9583333333333,0,0,pseudo_absence,9.96057651952026,1191,0.999905544535751,0.974025974025974,0.16713894398791,57,211,1,1265.02266288952,0,1,0.960219979286194
2127875,22.875,48.9583333333333,0,0,pseudo_absence,6.38687931936265,137,0.937605396290051,1,0.284991568296796,31,104,1,1070.44514767932,0,1,0.603678047657013
2127886,23.7916666666667,48.9583333333333,0,0,pseudo_absence,5.26269018890489,14,0.916666666666667,1,0.46875,8,90,1,1004,0,1,0.603678047657013
2127926,27.125,48.9583333333333,1,0,pseudo_absence,4.33073334028633,12,1,1,0.866666666666667,9,21,1,40.2941176470588,0,1,0.603678047657013
2127940,28.2916666666667,48.9583333333333,1,0,pseudo_absence,1.94591014905531,6,1,1,0.5,3,13,1,0,1,1,0.603678047657013
2127954,29.4583333333333,48.9583333333333,1,0,pseudo_absence,2.89037175789616,9,1,1,0.647058823529412,9,114,1,2857.07692307692,1,1,0.603678047657013
2128038,36.4583333333333,48.9583333333333,0,0,pseudo_absence,4.29045944114839,22,1,1,0.402777777777778,9,49,0,1300,0,1,0.603678047657013
2131902,-1.54166666666669,48.875,0,0,pseudo_absence,9.76261499365471,2094,0.999597029531979,1,0.180070231995855,72,165,1,2897.30132619935,1,1,0.960219979286194
2131905,-1.29166666666669,48.875,0,0,pseudo_absence,8.84879645092595,424,0.999712849964106,1,0.27494615936827,52,121,1,7958.09025288092,0,1,0.960219979286194
2132000,6.625,48.875,1,0,pseudo_absence,11.0816655120369,189,0.99998460780692,1,0.906338505110208,44,96,1,10606.5223481246,3,1,0.960219979286194
2132023,8.54166666666666,48.875,1,0,pseudo_absence,8.97360486714251,2656,0.995184387276644,1,0.0710936509948042,55,184,1,948.144904458599,0,1,0.552392661571503
2132030,9.125,48.875,1,0,pseudo_absence,9.13948863100423,3344,0.998926462694579,1,0.0589371980676328,46,129,1,363.194975423266,0,1,0.552392661571503
2132068,12.2916666666667,48.875,1,0,pseudo_absence,8.18311807939475,195,1,1,0.300363229952501,40,173,1,1200.72881355932,0,1,0.552392661571503
2132108,15.625,48.875,1,0,pseudo_absence,7.99294454731811,607,0.965866846907739,1,0.284555593105779,75,170,1,500.907827359181,1,1,0.960219979286194
2132144,18.625,48.875,1,0,pseudo_absence,7.56579328242851,271,0.999481865284974,1,0.662694300518135,19,104,1,1057.63387978142,0,1,0.960219979286194
2132163,20.2083333333333,48.875,0,0,pseudo_absence,9.3894902376045,901,0.99933115960204,0.925925925925926,0.295209430649611,56,128,1,2581.82387475538,0,1,0.960219979286194
2132171,20.875,48.875,0,0,pseudo_absence,7.82524529143177,292,0.997202238209432,1,0.153876898481215,33,67,1,3738.88679245283,2,1,0.960219979286194
2132237,26.375,48.875,1,0,pseudo_absence,3.13549421592915,4,1,1,0.863636363636364,3,5,1,26614,0,1,0.603678047657013
2132336,34.625,48.875,0,0,pseudo_absence,2.19722457733622,1,1,1,1,1,0,0,62638,5,1,0.603678047657013
2132355,36.2083333333333,48.875,0,0,pseudo_absence,1.38629436111989,3,1,1,0.333333333333333,3,7,1,13412,3,1,0.603678047657013
2136229,-0.958333333333343,48.7916666666667,0,0,pseudo_absence,7.31188616407716,408,0.967267869071476,0.956521739130435,0.190380761523046,37,66,1,2744.90861561119,0,1,0.960219979286194
2136244,0.291666666666657,48.7916666666667,0,0,pseudo_absence,8.79512791241314,285,0.99833358582033,0.96,0.511437660960461,47,126,1,450.955283357831,3,1,0.960219979286194
2136258,1.45833333333331,48.7916666666667,0,0,pseudo_absence,10.1796788582724,1509,0.993057926482303,0.955017301038062,0.109366109024696,94,226,1,4041.44288650377,2,1,0.960219979286194
2136284,3.625,48.7916666666667,0,0,pseudo_absence,8.89863879368018,201,0.982379456358421,1,0.251468378636798,37,146,1,3541.3747472891,3,1,0.960219979286194
2136320,6.625,48.7916666666667,1,0,pseudo_absence,8.96533457380484,698,0.99769997444416,0.948717948717949,0.0755175057500639,75,215,1,3375.68837592745,2,1,0.960219979286194
2136344,8.625,48.7916666666667,0,0,pseudo_absence,7.81480342948936,844,0.999192245557351,1,0.177302100161551,41,124,1,542.779178338002,0,1,0.552392661571503
2136356,9.625,48.7916666666667,1,0,pseudo_absence,8.80507524387068,1881,0.996400179991001,1,0.0689965501724914,41,144,1,574.0320393287,0,1,0.552392661571503
2136386,12.125,48.7916666666667,1,0,pseudo_absence,9.168163293077,377,1,1,0.396828708533278,49,126,1,635.805860805861,0,1,0.552392661571503
2136387,12.2083333333333,48.7916666666667,1,0,pseudo_absence,9.08873755021693,331,1,1,0.388073187259995,46,146,1,471.581847649919,0,1,0.552392661571503
2136396,12.9583333333333,48.7916666666667,1,0,pseudo_absence,11.1513671883762,3775,0.999081225415602,0.993589743589744,0.287045278359987,104,174,1,277.240249415433,0,1,0.552392661571503
2136427,15.5416666666667,48.7916666666667,1,0,pseudo_absence,7.01031186730723,377,0.998193315266486,0.982142857142857,0.326106594399277,62,115,1,760.257769652651,1,1,0.960219979286194
2136466,18.7916666666667,48.7916666666667,1,0,pseudo_absence,7.45124168498768,206,1,1,0.269610691458454,19,90,1,2740.47826086957,0,1,0.960219979286194
2136486,20.4583333333333,48.7916666666667,0,0,pseudo_absence,7.86557175768479,245,1,1,0.241458733205374,19,67,1,3524.4964028777,0,1,0.960219979286194
2136527,23.875,48.7916666666667,0,0,pseudo_absence,2.19722457733622,6,1,1,0.5,5,77,1,2000,0,1,0.603678047657013
2136532,24.2916666666667,48.7916666666667,0,0,pseudo_absence,3.71357206670431,23,1,1,0.3,5,35,1,1298.31578947368,0,1,0.603678047657013
2136561,26.7083333333333,48.7916666666667,1,0,pseudo_absence,5.88887795833288,117,1,1,0.516666666666667,17,99,1,6100.45945945946,0,1,0.603678047657013
2136588,28.9583333333333,48.7916666666667,1,0,pseudo_absence,3.93182563272433,34,1,1,0.3,13,126,1,1396.5,0,1,0.603678047657013
2136591,29.2083333333333,48.7916666666667,1,0,pseudo_absence,2.39789527279837,4,1,1,0.9,2,6,0,0,0,1,0.603678047657013
2136677,36.375,48.7916666666667,0,0,pseudo_absence,0.693147180559945,1,1,1,1,1,0,1,0,2,1,0.603678047657013
2140668,8.95833333333331,48.7083333333333,1,0,pseudo_absence,8.73327184500832,2576,0.999516518936342,1,0.0715551974214343,29,121,1,326.868528332654,0,1,0.552392661571503
2140669,9.04166666666666,48.7083333333333,1,0,pseudo_absence,9.0990735595476,2942,0.998658618376928,1,0.0572322825843953,55,175,1,459.724750499002,0,1,0.552392661571503
2140718,13.125,48.7083333333333,1,0,pseudo_absence,10.1233055804218,1040,0.999919730293787,1,0.484588216407128,56,126,1,3497.31358249772,0,1,0.552392661571503
2140772,17.625,48.7083333333333,1,0,pseudo_absence,8.85366542803745,413,1,1,0.428061151593085,28,113,1,456.401515151515,1,1,0.960219979286194
2140781,18.375,48.7083333333333,1,0,pseudo_absence,9.19553125632248,816,0.999898497766951,1,0.151339829476248,46,105,1,363.6,0,1,0.960219979286194
2140786,18.7916666666667,48.7083333333333,1,0,pseudo_absence,7.70975686445416,183,1,1,0.425302826379542,19,95,1,435.829545454545,1,1,0.960219979286194
2140789,19.0416666666667,48.7083333333333,0,0,pseudo_absence,9.38412559774785,836,0.999243506766412,0.925925925925926,0.725813230226107,39,91,1,2312.88888888889,1,1,0.960219979286194
2140804,20.2916666666667,48.7083333333333,1,0,pseudo_absence,6.05443934626937,82,0.978823529411765,0.722222222222222,0.327058823529412,20,90,1,4529.12765957447,0,1,0.960219979286194
2140837,23.0416666666667,48.7083333333333,0,0,pseudo_absence,5.36597601502185,60,0.990610328638498,1,0.342723004694836,18,131,1,329.083870967742,1,1,0.603678047657013
2140838,23.125,48.7083333333333,0,0,pseudo_absence,4.56434819146784,77,1,1,0.0736842105263158,32,108,1,2688,1,1,0.603678047657013
2140850,24.125,48.7083333333333,0,0,pseudo_absence,3.80666248977032,20,1,1,0.204545454545455,9,87,1,11833.9523809524,0,1,0.603678047657013
2140855,24.5416666666667,48.7083333333333,1,0,pseudo_absence,3.89182029811063,31,1,1,0.1875,14,96,1,5172.72222222222,0,1,0.603678047657013
2140893,27.7083333333333,48.7083333333333,1,0,pseudo_absence,5.00394630594546,62,1,1,0.891891891891892,6,94,1,1211.53846153846,1,1,0.603678047657013
2140895,27.875,48.7083333333333,1,0,pseudo_absence,1.09861228866811,2,1,1,0.5,2,11,1,0,1,1,0.603678047657013
2140933,31.0416666666667,48.7083333333333,1,0,pseudo_absence,1.09861228866811,2,1,1,0.5,2,6,1,0,1,1,0.603678047657013
2140936,31.2916666666667,48.7083333333333,1,0,pseudo_absence,0.693147180559945,1,0,0,1,1,0,0,535412,0,1,0.603678047657013
2144865,-1.29166666666669,48.625,1,0,pseudo_absence,12.2837834055568,1167,0.999588269854414,1,0.326927614139461,70,181,1,105.685175423536,1,1,0.960219979286194
2144941,5.04166666666666,48.625,1,0,pseudo_absence,9.14708103233699,1500,0.98167483486043,1,0.16173023652248,55,166,1,1355.85262965668,1,1,0.960219979286194
2144942,5.125,48.625,1,0,pseudo_absence,8.89261137817211,886,0.994228390820393,1,0.120104438642298,50,214,1,3171.7139342822,2,1,0.960219979286194
2145025,12.0416666666667,48.625,1,0,pseudo_absence,8.3466420902212,282,0.998813760379597,1,0.501542111506524,35,134,1,570.340632603406,0,1,0.552392661571503
2145042,13.4583333333333,48.625,1,0,pseudo_absence,10.5327360072458,1949,0.992831063614317,1,0.509634091090798,58,148,1,309.952320675106,1,1,0.552392661571503
2145107,18.875,48.625,1,0,pseudo_absence,7.8984110928116,306,0.9981426448737,0.941176470588235,0.488855869242199,33,117,1,2238.8940397351,2,1,0.960219979286194
2145160,23.2916666666667,48.625,0,0,pseudo_absence,6.88857245956536,408,0.968367346938775,1,0.16734693877551,30,100,1,764.386430678466,0,1,0.603678047657013
2145161,23.375,48.625,0,0,pseudo_absence,5.31811999384422,59,1,1,0.551724137931034,28,74,1,1501.26966292135,0,1,0.603678047657013
2145162,23.4583333333333,48.625,0,0,pseudo_absence,4.58496747867057,12,0.948453608247423,1,0.494845360824742,7,67,1,1082.63043478261,0,1,0.603678047657013
2145163,23.5416666666667,48.625,0,0,pseudo_absence,3.55534806148941,19,1,1,0.294117647058824,8,77,1,9770.78571428571,0,1,0.603678047657013
2145200,26.625,48.625,1,0,pseudo_absence,6.88346258641309,284,1,1,0.174358974358974,32,119,1,6610.00930232558,0,1,0.603678047657013
2145203,26.875,48.625,1,0,pseudo_absence,7.03966034986208,133,0.966666666666667,1,0.371052631578947,23,112,1,3604.94680851064,0,1,0.603678047657013
2145208,27.2916666666667,48.625,1,0,pseudo_absence,5.93224518744801,32,0.914893617021277,1,0.476063829787234,8,17,1,742.695652173913,0,1,0.603678047657013
2145273,32.7083333333333,48.625,0,0,pseudo_absence,1.94591014905531,4,1,1,0.833333333333333,4,8,1,0,1,1,0.603678047657013
2145276,32.9583333333333,48.625,0,0,pseudo_absence,4.31748811353631,11,1,1,0.540540540540541,5,13,1,1000,3,1,0.603678047657013
2145281,33.375,48.625,0,0,pseudo_absence,2.484906649788,10,1,1,0.181818181818182,6,28,1,1500,9,1,0.603678047657013
2149214,1.125,48.5416666666667,0,0,pseudo_absence,8.57130251706327,281,0.99279893879098,1,0.155580822436991,39,200,1,3934.46767363801,2,1,0.960219979286194
2149286,7.125,48.5416666666667,0,0,pseudo_absence,9.51096334856076,1091,0.982007996446024,0.981818181818182,0.107063527321191,53,215,1,1288.01599210267,4,1,0.960219979286194
2149302,8.45833333333331,48.5416666666667,0,0,pseudo_absence,7.51261754467451,480,0.997267759562842,0.990196078431373,0.23551912568306,34,163,1,484.228070175439,0,1,0.552392661571503
2149311,9.20833333333331,48.5416666666667,1,0,pseudo_absence,8.28172399041139,1736,0.997974683544304,1,0.158227848101266,27,61,1,1290.78083989501,0,1,0.552392661571503
2149319,9.875,48.5416666666667,0,0,pseudo_absence,7.54802896993501,679,0.982067510548523,1,0.111814345991561,38,105,1,2205.62282734647,0,1,0.552392661571503
2149321,10.0416666666667,48.5416666666667,1,0,pseudo_absence,8.7528975247753,637,0.998577749683944,1,0.64680783817952,28,57,1,1270.30176899063,0,1,0.552392661571503
2149327,10.5416666666667,48.5416666666667,1,0,pseudo_absence,9.53813218535584,615,0.996757457846952,0.975609756097561,0.120478455108805,55,226,1,4460.1380952381,0,1,0.552392661571503
2149329,10.7083333333333,48.5416666666667,1,0,pseudo_absence,9.086702731518,461,0.999886826618379,1,0.123019465821639,42,167,1,503.630541871921,0,1,0.552392661571503
2149330,10.7916666666667,48.5416666666667,1,0,pseudo_absence,9.28563335601161,494,1,1,0.165569056673778,64,171,1,2000.11958146487,0,1,0.552392661571503
2149331,10.875,48.5416666666667,1,0,pseudo_absence,9.63984747456458,1524,0.999934912783129,1,0.256053111168966,80,163,1,1122.88387451844,0,1,0.552392661571503
2149355,12.875,48.5416666666667,1,0,pseudo_absence,8.86869477658097,252,0.999296270232231,1,0.697114707952146,31,81,1,223.033639143731,0,1,0.552392661571503
2149359,13.2083333333333,48.5416666666667,1,0,pseudo_absence,8.46568934854912,461,1,1,0.341196293176074,57,194,1,269.079025110783,0,1,0.552392661571503
2149414,17.7916666666667,48.5416666666667,1,0,pseudo_absence,8.28953948462414,427,1,1,0.163275558904798,27,119,1,341.176470588235,2,1,0.960219979286194
2149441,20.0416666666667,48.5416666666667,1,0,pseudo_absence,9.45821555950958,542,1,1,0.198954105526069,33,55,1,1028.4609375,1,1,0.960219979286194
